494.473222,237.367103,2498.225888
498.522749,232.391605,2499.621981
502.455946,240.359967,2498.014157
506.255809,229.615310,2499.707525
508.056613,234.561397,2498.136877
514.938630,218.650860,2496.950402
515.420287,211.098030,2499.411709
516.536965,187.785570,2496.428033
517.417525,181.911130,2496.615199
518.959306,173.669419,2496.647010
521.377490,170.744500,2495.683474
525.284620,178.099831,2495.467713
525.887352,167.360560,2498.682927
526.042418,136.724418,2496.527186
527.430865,125.028188,2496.206910
527.937903,115.880140,2496.561359
528.628061,117.468972,2496.082252
530.768045,182.992148,2479.986000
530.994621,107.345463,2497.201512
531.297240,93.062245,2496.263512
532.167371,87.499313,2496.308892
532.554468,85.736088,2496.422726
533.275215,135.649371,2487.147529
534.560991,91.461113,2493.912634
536.683602,88.399171,2494.429557
537.005704,87.160444,2494.415404
539.454593,85.619385,2497.288059
539.484920,64.286054,2494.487238
540.411925,56.436285,2494.477660
540.604039,53.201584,2494.625445
540.624480,54.698423,2494.410697
540.639837,52.081311,2494.599353
541.308583,47.243475,2494.743774
541.380577,45.322587,2494.684955
541.392338,49.292801,2494.577174
541.698124,36.808038,2494.701887
541.824967,44.652006,2494.693308
541.888859,36.439700,2494.650271
542.301430,30.764627,2494.510400
542.342948,24.557163,2494.371761
542.367440,25.783830,2493.914210
542.468592,23.937695,2494.084821
542.503803,25.234754,2493.922184
551.698489,257.489063,2385.277430
554.318455,293.216565,2376.581273
566.479461,305.337908,2368.582036
653.756430,432.099046,2363.009832
676.523539,496.871680,2347.115176
681.827770,465.866719,2351.793004
697.058680,515.643753,2339.236425
725.810428,635.082184,2330.849775
732.471761,634.689197,2328.768265
737.693319,640.303749,2326.843550
739.231857,625.429674,2339.098314
742.734171,629.360077,2338.171206
747.999774,622.190490,2327.141944
752.677944,651.630736,2323.435043
760.569215,675.295665,2321.707397
761.487482,675.165067,2319.429834
763.089554,684.890466,2319.058742
766.197622,683.577552,2319.065586
772.942293,671.947708,2323.215684
777.212686,678.541517,2318.934938
786.892442,656.041135,2301.158335
789.375145,642.613451,2307.302920
802.693471,652.843768,2303.742041
813.316885,665.718464,2297.717844
832.802477,680.558339,2297.580602
891.053244,757.887309,2294.070583
908.291870,824.033050,2278.436872
911.230691,783.430261,2286.286076
932.615415,837.276644,2276.985575
935.292770,874.830635,2266.187773
954.721132,894.954495,2261.521351
961.310175,896.773656,2258.492392
997.222978,868.393228,2262.714727
1002.610214,906.392206,2252.517732
1019.158287,933.057276,2244.718211
1050.030559,953.918218,2240.383483
1061.209826,954.056717,2236.146092
1080.880509,1046.769869,2193.540133
1117.727997,992.756558,2219.967556
1257.185652,1211.922812,2183.312941
1350.809835,1331.555866,2176.976568
1420.548553,1366.540387,2158.985971
1436.762670,1431.841415,2157.282191
1444.034066,1363.542881,2149.315217
1515.018051,1459.927842,2140.051427
1645.166425,1597.780783,2136.947503
1738.938138,1697.963854,2121.669312
1752.816545,1794.137095,2116.133831
1813.758792,1861.548943,2099.928100
1833.518829,1932.549830,2099.320411
1893.568879,1987.580518,2085.060662
1926.088311,2091.324836,2062.572066
1944.929748,4087.774325,1668.598979
2017.994343,2266.717630,2024.053986
2019.383763,2242.660878,2022.677828
2041.532827,3599.960070,1822.036624
2055.652208,3626.498531,1817.549468
2067.021970,3636.407265,1813.630101
2068.265239,2166.117810,2059.859836
2099.746709,2205.511526,2048.777910
2105.682070,3676.116326,1808.524639
2123.065800,4888.867970,1640.878816
2125.326110,3691.734685,1800.887465
2161.193102,4981.433050,1626.832772
2169.688418,4949.646432,1635.494147
2172.905544,4974.606562,1630.836886
2174.221258,2743.167242,2018.193887
2175.874591,2737.019051,2017.536746
2179.481160,5007.430708,1622.462753
2184.077729,3684.162660,1804.540881
2184.453726,2668.081258,2018.507363
2188.413293,5010.452505,1620.147634
2190.985389,3671.519717,1803.104285
2191.930161,3671.053910,1803.643425
2193.672212,5025.027409,1604.949473
2194.804035,2802.514260,2014.433356
2194.824066,5003.684640,1617.329258
2196.601020,2824.635199,2012.456289
2197.173276,2654.240720,2017.029028
2197.311697,3696.350316,1794.673116
2202.312260,2790.295071,2014.703850
2219.678730,2651.724001,2015.811557
2219.746598,4962.185316,1629.113448
2221.174980,2794.364647,2009.500354
2221.821059,4992.093124,1624.287875
2223.341791,3738.307660,1792.644548
2223.520800,2935.768141,1994.793896
2227.348799,2843.553508,2003.877534
2230.777973,3710.636952,1793.207889
2231.639211,2613.918907,2013.588117
2233.692720,5072.168441,1600.071490
2238.299430,5012.359015,1606.543215
2238.549831,4728.098761,1629.496335
2239.593326,5103.393997,1579.049475
2240.156433,5081.542428,1592.209797
2240.674612,4689.239484,1645.882764
2242.205321,3788.629165,1780.580036
2244.530556,3113.556765,1977.324511
2245.424440,5082.454064,1580.141001
2246.514332,2945.016558,1992.485246
2248.147832,2829.451228,2005.116642
2248.186504,3756.267850,1779.304284
2249.331974,5043.678647,1603.401654
2249.723459,5063.236086,1591.208796
2251.050324,5058.630898,1602.137223
2251.853381,2671.163940,2011.380131
2257.628225,5067.530869,1585.960852
2257.654561,3810.488485,1778.310610
2260.447873,2943.611146,1991.219549
2261.032232,2906.127421,1993.668681
2263.161799,2908.937667,1993.338272
2263.242196,3154.794823,1968.083876
2265.551405,2845.900613,2001.841900
2269.985217,4714.196440,1640.969723
2271.843939,4684.848292,1624.986669
2276.613203,4773.309212,1622.172791
2276.642918,4689.589353,1620.778767
2280.402178,2946.195715,1988.892545
2280.760824,2973.532126,1985.911367
2284.035575,1551.672749,1999.607392
2287.375298,2985.895722,1981.649797
2287.884973,5108.341817,1567.851144
2288.143387,3163.670032,1964.395121
2288.401609,3821.950256,1776.339858
2290.368300,1837.332821,1987.342880
2297.233119,3174.020439,1960.369270
2299.132810,5129.442383,1552.795846
2302.147813,3857.267345,1766.245801
2302.590473,3048.015753,1973.213906
2303.496733,3022.186652,1976.151779
2304.858679,2993.589293,1980.181510
2307.307962,3112.685538,1967.987395
2307.880953,3179.895936,1958.656351
2308.499557,4865.690153,1605.396769
2309.356241,4878.649541,1584.440634
2309.980084,4729.623779,1618.339846
2311.436956,4809.886921,1616.556981
2311.831264,2982.007175,1980.939712
2313.016219,3202.662541,1951.398451
2313.218788,3151.735594,1964.260727
2313.318652,5169.843931,1540.631717
2316.383817,4671.694506,1618.050145
2317.778695,3138.365145,1960.850185
2321.401300,4723.060411,1613.016584
2322.830830,4887.895202,1582.803088
2324.292906,3884.435797,1758.425296
2331.066551,3036.667483,1972.222828
2340.836288,5169.080807,1543.475141
2341.282341,3903.913175,1748.309175
2342.764594,4856.511434,1605.965435
2344.322520,4665.730627,1645.054219
2347.097432,3885.919572,1757.963969
2348.478952,3113.257804,1962.635244
2353.964068,3872.173067,1753.256684
2354.347982,3895.173473,1750.726502
2355.738709,4507.175938,1628.799553
2358.995622,4780.985702,1551.209938
2360.771099,3886.288606,1748.780936
2360.860630,4652.003173,1586.754037
2360.922445,5163.036993,1547.924185
2362.380347,4719.618164,1564.070480
2363.697518,1769.759001,1967.363540
2364.246745,5216.750138,1529.323108
2364.914745,4824.476914,1544.287859
2366.378022,3227.326050,1943.839368
2368.925847,3882.143702,1743.149043
2369.253603,3111.774397,1957.168363
2369.539872,3467.901568,1900.253883
2370.123618,4674.639916,1573.280949
2370.871039,3255.481259,1939.169968
2371.060059,4460.848043,1629.837298
2375.521627,4426.408411,1635.721445
2378.684889,3395.162672,1914.854683
2379.511544,5159.359507,1502.615035
2381.028191,4575.155287,1596.274904
2381.168258,4758.552897,1544.957600
2381.423251,3338.711072,1925.195988
2382.744169,3389.965458,1917.911516
2383.145204,4423.519302,1631.936600
2388.768419,3471.009199,1891.757295
2389.672786,4997.104726,1502.506907
2390.234932,3093.990573,1953.516600
2390.458935,3039.895257,1963.575417
2393.436371,3459.910630,1899.072843
2393.451037,4696.235919,1572.724997
2395.011581,5239.654855,1497.512663
2397.304106,3383.601725,1913.967093
2397.839343,3361.160995,1915.182563
2398.196120,3905.992697,1742.268557
2401.242923,4933.878550,1510.123818
2406.124415,4852.919966,1531.319099
2406.176092,3089.861859,1946.305174
2406.367032,3906.434598,1742.250496
2409.779339,3441.959014,1895.868824
2412.562124,4617.436407,1586.324137
2413.380987,3085.747885,1950.156233
2413.645821,3412.099492,1909.594902
2413.971393,3055.570243,1956.427917
2417.551086,3500.616690,1884.934403
2417.879926,5200.841577,1493.248929
2419.154381,3040.147706,1960.334830
2419.700891,4913.282172,1525.290935
2419.946954,4624.121690,1576.889071
2421.351018,3071.922934,1945.572046
2421.777489,3428.706803,1901.987440
2422.222036,3307.043173,1919.742288
2424.004386,3291.725776,1923.068516
2426.617358,3494.872022,1882.629509
2426.910547,3944.275313,1735.306865
2429.255680,4381.791360,1662.487462
2429.287873,3396.793623,1907.078743
2429.439570,1995.937501,1947.345716
2432.184447,5231.585637,1481.247551
2432.750024,3477.769249,1887.448999
2435.900475,3483.512736,1884.655178
2435.981020,3938.816903,1726.313768
2436.104745,3503.520154,1872.956688
2437.428086,5229.072269,1492.462793
2437.520711,3898.287158,1736.326559
2439.025178,3351.324432,1915.481775
2439.359081,4723.249316,1551.106952
2439.466452,3378.888615,1910.549739
2440.139911,3134.282197,1944.194615
2440.184893,4341.889824,1632.101490
2441.836327,1592.781128,1960.239868
2442.049863,3430.306296,1897.757150
2443.191993,3922.529168,1733.179316
2443.529778,3456.049459,1891.006440
2443.603484,3480.584995,1885.966887
2447.758852,3461.860750,1887.946019
2449.211334,3932.974293,1724.057374
2450.631668,3490.863906,1883.611415
2451.650380,5214.535898,1486.636739
2452.366601,3359.453609,1907.231437
2453.615417,3358.326581,1907.980757
2453.661345,5194.987901,1490.139675
2453.795612,3499.048123,1882.292971
2454.201635,4871.123800,1522.287620
2455.661863,4216.250877,1612.342379
2456.273187,4200.768042,1643.419337
2458.070217,3088.395679,1945.141452
2459.774316,4984.046079,1491.833530
2465.718820,5218.157691,1469.580358
2469.884012,3924.639031,1731.282589
2469.950152,3339.047251,1908.250018
2473.892989,5205.927689,1478.996615
2475.026893,3531.882645,1870.993657
2479.520775,3363.799802,1903.759131
2479.535162,5247.027531,1458.912067
2482.397104,3368.626665,1902.414136
2483.455901,3348.134992,1904.454847
2483.974492,5167.578910,1464.386768
2488.470597,4865.640275,1517.046897
2489.281292,4830.979744,1530.832608
2490.219938,3122.070274,1927.408777
2492.909678,5259.782010,1444.412120
2493.655096,5057.739710,1483.768216
2495.333471,3512.661322,1870.071441
2497.763669,4161.058258,1578.554607
2499.528683,5218.587232,1462.079515
